Хваткий бедовый лешачонок поскачет зайцем полетит тетеревом поползет ужом ― сквозь лес сырой и дремучий через ледяные ручьи и страшные топи ― дальше дальше .,0
Было время когда Лореаса ходила через лес ― ступала по сухому суглинку и моховым коврам вброд переходила ручьи пробегала над оврагами по наклонным стволам и толстым веткам .,0
Городское собрание решило что преподнесет тебе ленту почетной горожанки если ты согласишься покинуть лес .,1
Она даже берет учеников ― не пению Снов их конечно учит а травознатству … А вот Мелинда дочь Мериалы дочери Мелузины напротив переселилась поглубже в лес … »,2
Дорога сначала идёт по берегу озера затем сворачивает в лес .,1
В лес ехать ― вообще проблем нет .,1
Они распространяются по низам лес не гибнет от деревьев не остается голых головешек но вид все равно неприглядный и определенный экологический ущерб наносится .,3
Так прочитывается — в новых гулких звукосмыслах любви — длинный « Дождь » притом что начинается на серой и глухой ноте : « В потёмках дождь как через лес мордва / на войлоке выходит в острова »,2
Надеемся что вы станете патриотами нашей страны будете любить и приумножать наше главное богатство — лес » .,2
А 18 мая по всей стране пройдет экологическая акция в ходе которой в России будет высажено более 10 миллионов саженцев чтобы наш лес продолжал радовать нас своим богатством » .,3
Основную продукцию для торговли с заморскими купцами — меха пеньку воск и мед — давал тогда лес .,3
Вслед за ушедшими в лес охотниками я отправляюсь на снегоходе с Дмитрием Графовым .,1
А тем временем группа охотников растянувшись цепью с противоположной стороны загона с криками выстрелами начала прочесывать лес .,3
Так на одном из рисунков изображены весы на одной чаше которых зеленеет лес на другой дымятся заводы .,0
Старые люди рассказывали что однажды в такую же холодную Масленицу маленькая девочка ушла в лес и заблудилась .,1
Обожаемые всеми местными лисички предпочитают наоборот нижний лес на уровне моря .,3
Только грибы грибы грибы как на картинках полный лес свежих грибов .,2
Солнечными днями с вершин у Зачарованных озёр видна пустыня а путь к ним лежит через лес покорёженный вырубкой болезнями и регулярными пожарами .,0
Я люблю их за густой тёмный влажный лес на подходе за их камерность и малый размер .,0
Потом многоцветное закрыл лес .,3
Потом опять лес и темнота .,3
Потом станция и множество множество путей на широком освещенном пространстве и путеец и рельсовый кран а потом снова пустой темный лес .,0
И у них там Чернозем лес такой черный был все Черноземом звали .,3
Пришли только сели - то ну она там что сказали сделала видимо как лес гнуть начало шум такой пошел .,3
Он сидел в пяти в шести метрах от Коли у окна с видом на синий лес на поле на кусок речки на доски вагона на серый вокзал на дома на крыши на огороды … ― долго летели виды за окном время шло долго теперь и Коля его уже не хотел ускорять .,0
Вокруг Коли всё теперь было спокойно ― зеленый лес синее небо где - то в вышине шумел товарняк .,0
Узенькая тропа мелкая речка слева редкий лес солнце в зените … ― всё то что теперь окружало Коркина и Бегичева .,0
Поля лес речка …,2
Бородатые врачи ученые в очках рты разевали когда им казалось что они более не умеют читать или что через текст некто с ними общается … кто - то потом пить бросал кто - то вновь тянулся к стакану кто - то в лес уезжал ― им конечно казалось что они сходят с ума что у них проблемы с рассудком !,1
Меня разрывали мысли едва понятные мне самому воспоминания и звуки и вся душа была как лес гудящий оводами и гнусом .,0
Бывало я слышал как бахвалится Ябтонга ― вместе с Явире - Блестящим они уходили в лес и говорили о своей будущей счастливой жизни о которой не решались говорить в чуме боясь Лара .,1
Я тащил в лес тяжелые мерзлые головы не издававшие никакого запаха потом помогал матери .,1
Я ушел далеко в лес стащил с себя малицу и опустившись на колени начал оттирать снегом лицо лоб волосы .,1
Несколько дней я бегал в лес поднимал припорошенную снегом бересту и сосредоточенно работал .,1
Они словно нескончаемый лес вырастали на пути теоретиков .,3
Пышный подводный лес превращается в унылый беловатый каркас составленный из известковых скелетов .,0
А еще ― ни с того ни с сего запретил бабам сроду такого не знали в лес по грибы ходить ягоды собирать .,1
Путь из гостиницы на аэродром лежал через хвойный лес .,0
Скоро каникулы у детей надо что - то думать куда - то их отправлять покататься на лыжах что ли или просто воздухом подышать … В прошлом году Эля забрала ребят на зимние каникулы к себе в загородный дом водила их на каток и в лес на лыжах возила куда - то кататься на запряженных лошадками санях и тогда же впервые отвела Василису в конный манеж чтобы та могла вдоволь пообщаться,1
И к нему сразу выстраивался лес рук .,3
Оля прижалась ко мне и я почувствовал как она дрожит … Остальные девчонки тоже струхнули сидят глаза вполлица да и пацаны стали на лес оглядываться .,1
Не успели мы отойти от полянки и зайти в лес как стало совсем темно еще какое - то время позади звучали голоса чей - то смех а потом наступила тишина не было слышно даже ветра .,1
Поле и лес постепенно стали уходить из виду по ходу движения наплывала столовая и один из корпусов .,0
А то в понедельник снова на сутки так и осень закончится а я все в лес никак не попаду .,1
Он уже привык к своему новому месту сжился с ним как некогда ― с Падуей и Флоренцией где учился и только в мягких снах забываясь над книжными строками и страницами изредка возвращался на родину ― вот как в этом с сочной травой солнечным виноградником за спиной дорогой … длинной дорогой … выбежавшей из воды в лес … старый кудесный лес с большими незнакомыми деревьями … белыми холодными … и дорога,1
Он уже привык к своему новому месту сжился с ним как некогда ― с Падуей и Флоренцией где учился и только в мягких снах забываясь над книжными строками и страницами изредка возвращался на родину ― вот как в этом с сочной травой солнечным виноградником за спиной дорогой … длинной дорогой … выбежавшей из воды в лес … старый кудесный лес с большими незнакомыми деревьями … белыми холодными … и дорога,0
Но одно дело лес а другое ― те кто приходят при Луне .,3
Сейчас всё леспромхозникам отдали весь лес все дела .,3
Справа лес слева вроде бы тоже .,3
Но провожая взглядом очередную иномарку оставившую меня без внимания зачем - то глянул чуть левее где лес .,3
А сам глядел вправо или вперёд : лес гора гора покрытая лесом .,2
Отправил в лес могилу копать и убил бы если бы в том лесу мой второй и теперешний папа не появился .,1
В отличие от городского парка здесь кругом густой буреломистый лес .,0
Видимо здешний лес действует на меня каким - то образом и я вижу во сне истории чужих жизней .,0
Это только мы вбили себе что это — просто лес много - много деревьев .,3
Совсем скоро лес смолкнет .,3
В 1942 году он пишет картину « Задумчивое озеро » весь 1943 год работает над полотном « Задумчивый лес » .,3
За другим ― дом у реки лес и вечернее небо .,3
Как будто там был низкий неровный лес ветки которого колыхались под ветром .,0
Тут же я понял что там не лес .,3
Когда ты наконец поднимаешься наверх ― продолжал Аполло ― выясняется что тебя ждет поединок с гигантским пауком ― и чем дальше в лес тем толще пауки .,1
Речка лес ― все было заново .,3
Собаки дремавшие на солнце поднялись и заворчали в лес .,1
По ручью росли старые тополя лес был проглядный .,0
А Трофимыча в лес тянет .,1
Если в лесу том стоять сквозь лес видно горизонт почему - то .,3
Агафья боялась все как бы Кикимора в лес не забрала .,1
А как - то говорит Агафья Кикимора моего сына в лес забрала мне помоги Геля найти .,1
А еще Паленого лес уважает .,3
