" Он был в своей легендарной заграничной поездке вместе с прославленной на весь мир американской балериной - босоножкой которая была в восхищении от русской революции и выбегала на сцену московского Большого театра в красной тунике с развёрнутым красным знаменем исполняя под звуки оркестра свой знаменитый танец " " Интернационал " " . ",4
Верхний ад это земной мир полный мучений волнений холода голода жажды разнообразнейших телесных и душевных страданий .,3
" Нас больше занимает идейная общность " " Элуцидария " " и произведений мастеров XII ? XIII столетий обусловленная как можно предполагать прежде всего тем что и " " Библия в камне " " и катехизис и описания странствий в загробный мир были адресованы одной и той же массовой аудитории которая именно при их посредстве усваивала истины христианства . ",3
Христос пришёл в мир не для того чтобы спасти всех .,5
" Вместе с крошкой на Уилшире Мы увидели мир шире В замечательной квартире . ",0
Что стоит наше воображение без существ и предметов населяющих мир реальности ?,0
Жест за жестом : удар копьём пуск стрелы ? всё является в мир .,5
Катаев прав ? ведь пустоты не существует ведь мир же материален .,5
" Вы помните он приводит надпись на памятнике Канту появившуюся сразу после взятия Кенигсберга : " " Теперь ты видишь Кант что мир материален " " . ",1
Вот как тесен мир !,5
Какой нелепый неосмысленный мир !,0
Кто объяснит ? ? Он стискивал мою руку цепкой клешнёй . ? И как не хочется этот мир покидать …,0
" В Антарктиде всего в 400 километрах от Южного полюса обнаружили своеобразного ледового паучка - вегетарианца а советская экспедиция " " Северный полюс - 22 " " встретила в ледовых разводьях на 84 - й северной параллели нерп полярную треску - сайку и богатый мир морских ракообразных . ",3
Заканчивалось превращение окружающего в мир без улыбок .,5
Девяносто девять овец он не забывает но он знает что они уже в верном месте а ту овцу которая отбилась ? надо найти надо найти спешно надо её и утешить что она не потерялась надо согреть её потому что мир вокруг неё был холоден и жесток надо привести её в то место где и она найдёт радость любовь ласку .,3
" Он пришёл может быть первый раз в жизни в поисках Бога а вместо Бога он находит фарисейское общество людей которые " " знают " " всё обо всем только одного не знают ? любви только одно забыли ? сострадание одного только не помнят : что Христос пришёл в мир грешных спасти а не праведных что Он пришёл и Его ещё при жизни упрекали в том что Он ест с мытарями ",2
Научный мир привык к Железке привык прислушиваться к её львиному рыку принюхиваться к её флюидам вчитываться в её труды и вместе с ней играть в тяжёлую игру доступную лишь титанам передвигавшим горы в пустыне в давние земные времена .,5
И такой это был чистый белый мир на чёрной ещё земле такое свечение ! . .,3
Подводный мир заворожил клеста .,5
